frame_id,timestamp,success,center_u_mean,center_v_mean,center_u_mid,center_v_mid,roll_euler,pitch_euler,yaw_euler,roll_tilt,pitch_tilt,yaw_tilt,pitch_tilt_mod90,yaw_tilt_mod90,reprojection_error_mean,reprojection_error_max,has_tilt,roll_offset,pitch_offset,pitch_offset_mod90,yaw_offset,yaw_offset_mod90
frame_000000,1763366498.8245263,True,753.93994140625,394.79736328125,755.0474243164062,394.9680480957031,-179.63246200509255,-2.183664852587242,0.8926740876707981,177.82232190838232,89.59820426795505,0.8926740876707981,-0.40179573204494545,0.8926740876707981,0.0641314834356308,0.40003636479377747,True,177.82232190838232,89.59820426795505,-0.40179573204494545,0.8926740876707981,0.8926740876707981
frame_000001,1763366498.9146278,True,753.9293823242188,394.8802185058594,755.0408935546875,395.01751708984375,-177.81842863147503,0.35768048324021606,-89.08983304198512,177.82433467786274,89.60769500009826,-89.08983304198512,-0.3923049999017394,0.9101669580148837,0.06446362286806107,0.3990202844142914,True,177.82433467786274,89.60769500009826,-0.3923049999017394,-89.08983304198512,0.9101669580148837
frame_000002,1763366499.0137706,True,753.9312744140625,394.99798583984375,755.0486450195312,395.1417236328125,-2.184053491992472,-0.3503827072298975,90.91429277054391,-2.17823355052775,-90.38520458062384,90.91429277054391,-0.3852045806238351,0.9142927705439092,0.06370409578084946,0.40408560633659363,True,-2.17823355052775,-90.38520458062384,-0.3852045806238351,90.91429277054391,0.9142927705439092
frame_000003,1763366499.113339,True,753.9031372070312,395.07525634765625,754.9961547851562,395.24700927734375,-2.181254860457841,-0.3548813278549403,90.91826668494105,-2.1753375791186613,-90.38980883265256,90.91826668494105,-0.3898088326525624,0.9182666849410452,0.06059204041957855,0.3823016583919525,True,-2.1753375791186613,-90.38980883265256,-0.3898088326525624,90.91826668494105,0.9182666849410452
frame_000004,1763366499.2135253,True,753.8965454101562,395.08538818359375,755.003662109375,395.23223876953125,-2.1803393427549906,-0.341779577489433,90.91593011587287,-2.1746441398346974,-90.37660540293118,90.91593011587287,-0.37660540293117606,0.9159301158728681,0.0629180297255516,0.40279725193977356,True,-2.1746441398346974,-90.37660540293118,-0.37660540293117606,90.91593011587287,0.9159301158728681
frame_000005,1763366499.3135386,True,753.9398193359375,395.1213684082031,755.0350341796875,395.2762145996094,-2.1794861065790485,-0.3427412402060668,90.91970259842316,-2.1737510301722978,-90.37769646821656,90.91970259842316,-0.37769646821655556,0.9197025984231573,0.061646927148103714,0.3685514032840729,True,-2.1737510301722978,-90.37769646821656,-0.37769646821655556,90.91970259842316,0.9197025984231573
frame_000006,1763366499.4240768,True,753.8871459960938,395.1205139160156,754.9786376953125,395.2823791503906,-177.8112122569095,0.3483804966384412,-89.08334267248351,177.81701703503916,89.61663158545508,-89.08334267248351,-0.3833684145449183,0.9166573275164893,0.060779113322496414,0.40973103046417236,True,177.81701703503916,89.61663158545508,-0.3833684145449183,-89.08334267248351,0.9166573275164893
frame_000007,1763366499.524126,True,753.869384765625,395.0688781738281,754.975341796875,395.206298828125,0.3416449904817114,-2.181791241823248,0.8770092850162712,-2.1763103583111274,-90.37526234457054,0.8770092850162712,-0.37526234457054386,0.8770092850162712,0.06299634277820587,0.3960737884044647,True,-2.1763103583111274,-90.37526234457054,-0.37526234457054386,0.8770092850162712,0.8770092850162712
frame_000008,1763366499.6140735,True,753.939697265625,395.04351806640625,755.034423828125,395.20416259765625,-2.1805071161163028,-0.34567465373473283,90.8856587574241,-2.174951050774382,-90.37935310039808,90.8856587574241,-0.37935310039807746,0.8856587574240962,0.06004150211811066,0.4448690712451935,True,-2.174951050774382,-90.37935310039808,-0.37935310039807746,90.8856587574241,0.8856587574240962
frame_000009,1763366499.7137766,True,753.9341430664062,394.9835205078125,755.0093994140625,395.1473693847656,2.18178675192587,0.35830156680705727,-89.11674900085998,-2.1760550641513134,-90.39190677821726,-89.11674900085997,-0.39190677821726183,0.8832509991400315,0.061372242867946625,0.45183196663856506,True,-2.1760550641513134,-90.39190677821726,-0.39190677821726183,-89.11674900085997,0.8832509991400315
frame_000010,1763366499.8149402,True,753.9300537109375,394.8331298828125,755.0185546875,394.9676513671875,0.3563488082328945,-2.1813425449590795,0.8352278279661789,2.1759201978308056,90.3883806917314,0.8352278279661789,0.388380691731399,0.8352278279661789,0.06813346594572067,0.41470444202423096,True,2.1759201978308056,90.3883806917314,0.388380691731399,0.8352278279661789,0.8352278279661789
frame_000011,1763366499.915019,True,753.9620971679688,394.7901611328125,755.0765380859375,394.92596435546875,-2.177187187537072,-0.3641786770338058,90.83739954027959,-2.171683984782476,-90.39597363146281,90.83739954027959,-0.39597363146280884,0.8373995402795913,0.05830974876880646,0.37927865982055664,True,-2.171683984782476,-90.39597363146281,-0.39597363146280884,90.83739954027959,0.8373995402795913
frame_000012,1763366500.0250895,True,753.8607788085938,394.713623046875,754.9761352539062,394.86419677734375,0.34946916282586926,-2.1891594399664314,0.805456438566182,2.1840342170776523,90.3804774746535,0.8054564385661536,0.3804774746535031,0.8054564385661536,0.0685570165514946,0.41497015953063965,True,2.1840342170776523,90.3804774746535,0.3804774746535031,0.8054564385661536,0.8054564385661536
frame_000013,1763366500.1141534,True,757.8726806640625,395.3277893066406,758.1810913085938,395.3289794921875,178.90883382949812,-1.7091710353543874,0.3566636346490668,178.2840718688019,91.08099180923375,0.3566636346490668,1.0809918092337512,0.3566636346490668,1.7134743928909302,5.499339580535889,True,178.2840718688019,91.08099180923375,1.0809918092337512,0.3566636346490668,0.3566636346490668
frame_000014,1763366500.2249036,True,780.8353881835938,395.96868896484375,781.02685546875,395.8815612792969,-1.3760584864864143,0.16088165489131256,0.26646517527089486,-0.1544791028070165,88.62320318755795,0.2664651752709233,-1.376796812442052,0.2664651752709233,1.8585039377212524,6.335525989532471,True,-0.1544791028070165,88.62320318755795,-1.376796812442052,0.2664651752709233,0.2664651752709233
frame_000015,1763366500.3245733,True,802.1312255859375,396.68017578125,801.1663208007812,396.5142517089844,177.96319567909063,1.8997105216930095,0.09375434198506127,-178.10362446438882,92.04102646552906,0.09375434198506127,2.0410264655290575,0.09375434198506127,2.51813006401062,8.007142066955566,True,-178.10362446438882,92.04102646552906,2.0410264655290575,0.09375434198506127,0.09375434198506127
frame_000016,1763366500.4149702,True,827.5820922851562,397.22698974609375,825.3287963867188,397.1122741699219,-1.9833163268653493,3.892824963883953,0.09258756870150364,3.8896210470490473,-88.00581069874752,0.09258756870150364,1.9941893012524758,0.09258756870150364,2.4075145721435547,7.614542484283447,True,3.8896210470490473,-88.00581069874752,1.9941893012524758,0.09258756870150364,0.09258756870150364
frame_000017,1763366500.5147772,True,858.7833862304688,397.76220703125,855.304931640625,397.5204772949219,-2.7755867664773177,6.248167930355095,-0.14621260426844174,-6.2551940792486675,87.22383283364461,-0.14621260426844174,-2.7761671663553926,-0.14621260426844174,3.1685991287231445,9.881552696228027,True,-6.2551940792486675,87.22383283364461,-2.7761671663553926,-0.14621260426844174,-0.14621260426844174
frame_000018,1763366500.6150193,True,888.4273681640625,398.0800476074219,883.85498046875,397.87359619140625,-1.8874499367056785,8.494674479127923,0.04341582698444313,-8.493257035431242,88.08515305013776,0.04341582698444313,-1.9148469498622376,0.04341582698444313,2.2408699989318848,7.4566826820373535,True,-8.493257035431242,88.08515305013776,-1.9148469498622376,0.04341582698444313,0.04341582698444313
frame_000019,1763366500.7152,True,909.3113403320312,398.3623352050781,903.6953735351562,398.1806640625,178.43002984001765,10.02808962168001,0.10971578471151133,-169.974889566768,91.6136982031328,0.10971578471151133,1.6136982031327989,0.10971578471151133,1.9094732999801636,6.370126724243164,True,-169.974889566768,91.6136982031328,1.6136982031327989,0.10971578471151133,0.10971578471151133
frame_000020,1763366500.825055,True,924.0814819335938,398.3529052734375,917.94970703125,398.30474853515625,169.01896324137925,-0.2281462869619304,-89.52400656698119,-169.0210746229446,90.32049621550073,-89.5240065669812,0.32049621550072516,0.47599343301880026,0.66094970703125,2.6534008979797363,True,-169.0210746229446,90.32049621550073,0.32049621550072516,-89.5240065669812,0.47599343301880026
frame_000021,1763366500.9251597,True,926.5917358398438,398.2032775878906,920.1256103515625,398.2537841796875,-179.67561791212637,11.06587476154246,0.5705984998243991,168.93149007800685,-89.78107863271504,0.5705984998243991,0.21892136728496325,0.5705984998243991,0.25533777475357056,1.082872986793518,True,168.93149007800685,-89.78107863271504,0.21892136728496325,0.5705984998243991,0.5705984998243991
frame_000022,1763366501.0150769,True,927.3604736328125,398.1585388183594,920.7803344726562,398.19439697265625,0.32665460402779445,11.109794248164093,0.5784974242916121,11.112478333685658,-90.21928122410962,0.5784974242916121,-0.21928122410962203,0.5784974242916121,0.2671617269515991,1.2010077238082886,True,11.112478333685658,-90.21928122410962,-0.21928122410962203,0.5784974242916121,0.5784974242916121
frame_000023,1763366501.1151285,True,927.8989868164062,398.0869445800781,921.3240966796875,398.1382141113281,11.144773456663586,-0.42813857151762136,90.52442747256566,11.14839397172318,-90.32480945472861,90.52442747256566,-0.32480945472860867,0.5244274725656624,0.2382514476776123,1.206102728843689,True,11.14839397172318,-90.32480945472861,-0.32480945472860867,90.52442747256566,0.5244274725656624
frame_000024,1763366501.215164,True,927.5596923828125,397.9942932128906,920.9625854492188,398.0722961425781,0.4913285187710983,11.121861605203321,0.6501318991922176,-11.126633786223579,90.37290179072184,0.650131899192246,0.3729017907218406,0.650131899192246,0.23627011477947235,1.1887242794036865,True,-11.126633786223579,90.37290179072184,0.3729017907218406,0.650131899192246,0.650131899192246
frame_000025,1763366501.3151155,True,927.119873046875,398.05487060546875,920.6133422851562,398.1395263671875,11.08042304274528,-0.5233524410337793,90.62894820225142,11.08575547514863,-90.40015471928984,90.62894820225142,-0.40015471928984425,0.6289482022514221,0.22046424448490143,1.1326056718826294,True,11.08575547514863,-90.40015471928984,-0.40015471928984425,90.62894820225142,0.6289482022514221
frame_000026,1763366501.4158947,True,926.9230346679688,398.0295715332031,920.3984985351562,398.1105651855469,0.44795775004459415,11.07009827840767,0.761849444081065,-11.07498927559891,90.30736526339193,0.7618494440810366,0.3073652633919295,0.7618494440810366,0.23807841539382935,1.1342875957489014,True,-11.07498927559891,90.30736526339193,0.3073652633919295,0.7618494440810366,0.7618494440810366
frame_000027,1763366501.5159345,True,926.6084594726562,398.0336608886719,920.138671875,398.18505859375,11.019822660276475,-0.6918754578252049,90.70342498075922,11.027980091348326,-90.55484851173179,90.70342498075922,-0.554848511731791,0.7034249807592232,0.3060135841369629,1.1832141876220703,True,11.027980091348326,-90.55484851173179,-0.554848511731791,90.70342498075922,0.7034249807592232
frame_000028,1763366501.615968,True,925.5977783203125,397.9418640136719,919.2871704101562,398.1085205078125,169.0687324385906,0.6717781344215155,-89.28644537481911,-169.06076113885877,89.46607739222503,-89.28644537481912,-0.5339226077749686,0.7135546251808762,0.2538153827190399,1.0834711790084839,True,-169.06076113885877,89.46607739222503,-0.5339226077749686,-89.28644537481912,0.7135546251808762
frame_000029,1763366501.7159884,True,908.8311157226562,396.6268005371094,903.0657958984375,397.3263244628906,3.6838718956298067,8.677946148350742,1.4998280735770209,-8.770444703087747,93.49715984239093,1.4998280735769924,3.4971598423909285,1.4998280735769924,2.8308026790618896,9.679577827453613,True,-8.770444703087747,93.49715984239093,3.4971598423909285,1.4998280735769924,1.4998280735769924
frame_000030,1763366501.8260021,True,881.9511108398438,395.9393615722656,877.6048583984375,396.4143371582031,-173.01533157131385,-2.7660981223905026,90.96755094891643,-172.96220391592607,87.35270116934282,90.96755094891643,-2.647298830657178,0.9675509489164256,2.0996949672698975,7.086609363555908,True,-172.96220391592607,87.35270116934282,-2.647298830657178,90.96755094891643,0.9675509489164256
frame_000031,1763366501.9161434,True,860.5439453125,395.2589111328125,857.1768798828125,395.6867980957031,2.330356430798531,5.4777088246606525,1.1962458530042284,5.524973689118752,-92.22600027304892,1.1962458530042284,-2.226000273048925,1.1962458530042284,1.715380311012268,5.848878383636475,True,5.524973689118752,-92.22600027304892,-2.226000273048925,1.1962458530042284,1.1962458530042284
frame_000032,1763366502.0160534,True,842.6206665039062,394.6570129394531,840.1041259765625,395.09515380859375,175.88785413969697,2.149393811618097,-88.99858307340968,-175.84820758758153,87.92287907557801,-88.99858307340966,-2.0771209244219904,1.0014169265903377,1.5787817239761353,5.378243446350098,True,-175.84820758758153,87.92287907557801,-2.0771209244219904,-88.99858307340966,1.0014169265903377
frame_000033,1763366502.1159132,True,825.8651123046875,394.2431945800781,824.1176147460938,394.5888366699219,177.1878128520982,1.95172753528729,-88.98963960221114,-177.1522753265561,88.09817607814608,-88.98963960221114,-1.901823921853918,1.0103603977888582,1.4279730319976807,4.816727638244629,True,-177.1522753265561,88.09817607814608,-1.901823921853918,-88.98963960221114,1.0103603977888582
frame_000034,1763366502.2161262,True,809.2730102539062,393.9409484863281,807.9700317382812,394.26171875,178.5606206986456,1.9580143466151299,-88.92428430951266,-178.5232842472142,88.06934326001777,-88.92428430951267,-1.9306567399822256,1.0757156904873284,1.5616213083267212,5.296421527862549,True,-178.5232842472142,88.06934326001777,-1.9306567399822256,-88.92428430951267,1.0757156904873284
frame_000035,1763366502.3161592,True,787.5184936523438,393.7817687988281,787.9049682617188,394.0740966796875,-0.9302264675646654,-3.162216240573315,91.54854721839104,-0.8457827065531944,-93.18616547398888,91.54854721839109,-3.186165473988879,1.5485472183910929,2.978707790374756,10.286717414855957,True,-0.8457827065531944,-93.18616547398888,-3.186165473988879,91.54854721839109,1.5485472183910929
frame_000036,1763366502.4161115,True,730.9869384765625,393.9920959472656,733.6566772460938,394.2619323730469,7.275013438733282,-8.498107123864656,2.6225244283908467,-8.158039949651197,-97.73224378242442,2.6225244283908467,-7.732243782424419,2.6225244283908467,7.364939212799072,29.76040267944336,True,-8.158039949651197,-97.73224378242442,-7.732243782424419,2.6225244283908467,2.6225244283908467
frame_000037,1763366502.5161693,True,666.71826171875,393.9865417480469,670.0311889648438,394.0491943359375,-10.154873171962919,-1.6864315164854986,91.64086762721712,-10.108293322782231,-91.97943091970657,91.64086762721712,-1.979430919706573,1.6408676272171192,2.4841971397399902,10.649263381958008,True,-10.108293322782231,-91.97943091970657,-1.979430919706573,91.64086762721712,1.6408676272171192
frame_000038,1763366502.6161592,True,662.7645263671875,394.17132568359375,667.8260498046875,394.3000793457031,-9.801578066279802,-0.3138830697982087,90.77596655116736,-9.796713077780623,-90.44790092026759,90.77596655116736,-0.44790092026758543,0.7759665511673575,0.04856281727552414,0.22466982901096344,True,-9.796713077780623,-90.44790092026759,-0.44790092026758543,90.77596655116736,0.7759665511673575
frame_000039,1763366502.7164834,True,662.6939086914062,394.192138671875,667.786376953125,394.3074951171875,-9.799814899532265,-0.3171157770968307,90.77275759560206,-9.794934985472707,-90.45055472655157,90.77275759560206,-0.450554726551573,0.7727575956020587,0.051503736525774,0.2503702938556671,True,-9.794934985472707,-90.45055472655157,-0.450554726551573,90.77275759560206,0.7727575956020587
frame_000040,1763366502.8159623,True,661.6942138671875,394.2220458984375,666.9148559570312,394.3550720214844,-179.5144534317067,-9.941315221337987,0.7852868113228624,170.06615489948217,89.36947805456094,0.7852868113228624,-0.6305219454390567,0.7852868113228624,0.2809394896030426,1.0991274118423462,True,170.06615489948217,89.36947805456094,-0.6305219454390567,0.7852868113228624,0.7852868113228624
frame_000041,1763366502.9162586,True,655.3552856445312,394.2059020996094,660.970458984375,394.3093566894531,-178.97257297946823,-10.69243192135184,1.025080094147512,169.32730466135854,88.76112691635274,1.025080094147512,-1.2388730836472632,1.025080094147512,1.1537867784500122,3.8369734287261963,True,169.32730466135854,88.76112691635274,-1.2388730836472632,1.025080094147512,1.025080094147512
frame_000042,1763366503.01646,True,638.4559936523438,394.20013427734375,644.8053588867188,394.24444580078125,-12.395326537809382,-1.5788874633687158,91.6466174120377,-12.351629719534117,-91.93987266467175,91.6466174120377,-1.9398726646717535,1.646617412037699,2.1745545864105225,7.527924060821533,True,-12.351629719534117,-91.93987266467175,-1.9398726646717535,91.6466174120377,1.646617412037699
frame_000043,1763366503.117048,True,610.7177124023438,394.2831115722656,618.2518920898438,394.2402648925781,-15.096577107846485,-2.118546033430988,92.21096444985994,-15.019448588267949,-92.71258781568754,92.21096444985994,-2.7125878156875416,2.2109644498599437,3.3916423320770264,12.234285354614258,True,-15.019448588267949,-92.71258781568754,-2.7125878156875416,92.21096444985994,2.2109644498599437
frame_000044,1763366503.2170985,True,580.7799072265625,393.9839782714844,589.0580444335938,393.8987121582031,163.1248273806184,-1.1680624145327272,91.60341408631518,163.15769209190137,88.34625933015383,91.60341408631524,-1.6537406698461723,1.6034140863152402,2.0447893142700195,7.695055961608887,True,163.15769209190137,88.34625933015383,-1.6537406698461723,91.60341408631524,1.6034140863152402
frame_000045,1763366503.3171208,True,569.7787475585938,393.85528564453125,578.8933715820312,393.87835693359375,-162.61775794343237,0.5484528914226416,-88.97111465026269,162.62861362348076,89.12960534813897,-88.97111465026268,-0.8703946518610337,1.0288853497373225,0.6608777046203613,2.513259172439575,True,162.62861362348076,89.12960534813897,-0.8703946518610337,-88.97111465026268,1.0288853497373225
frame_000046,1763366503.4170551,True,562.9208374023438,393.87066650390625,572.41845703125,393.8715515136719,-17.96683850042521,-0.6106823196328719,91.10532979738662,-17.954004212507016,-90.9689338318542,91.10532979738662,-0.9689338318542013,1.1053297973866165,0.8585876226425171,3.240817070007324,True,-17.954004212507016,-90.9689338318542,-0.9689338318542013,91.10532979738662,1.1053297973866165
frame_000047,1763366503.5172708,True,555.1165771484375,393.7986755371094,564.978515625,393.8079528808594,0.6266992216965548,-18.576250002145912,0.8965696025957755,18.56483530955836,90.96230245348478,0.8965696025957755,0.9623024534847815,0.8965696025957755,0.8242171406745911,3.1987063884735107,True,18.56483530955836,90.96230245348478,0.9623024534847815,0.8965696025957755,0.8965696025957755
frame_000048,1763366503.6278815,True,546.6727905273438,393.66656494140625,556.8871459960938,393.6548156738281,-160.70910561528746,0.613942089499119,-88.87933112993872,160.72219592690476,88.99400500477043,-88.87933112993872,-1.005994995229571,1.1206688700612801,0.8939473628997803,3.2162184715270996,True,160.72219592690476,88.99400500477043,-1.005994995229571,-88.87933112993872,1.1206688700612801
frame_000049,1763366503.7171965,True,539.8872680664062,393.5452880859375,550.4495849609375,393.5442810058594,-19.769983570420266,-0.5204017937970491,90.99393171237165,-19.759996460579913,-90.87751534926981,90.99393171237165,-0.8775153492698138,0.9939317123716478,0.6043298840522766,2.4571235179901123,True,-19.759996460579913,-90.87751534926981,-0.8775153492698138,90.99393171237165,0.9939317123716478
frame_000050,1763366503.8172016,True,535.2720947265625,393.5010986328125,546.0647583007812,393.5083312988281,-20.098963893116178,-0.4698266445490731,90.91504021621148,-20.090609919031778,-90.80455980109141,90.91504021621142,-0.8045598010914148,0.9150402162114233,0.45326924324035645,1.9964618682861328,True,-20.090609919031778,-90.80455980109141,-0.8045598010914148,90.91504021621142,0.9150402162114233
frame_000051,1763366503.92707,True,532.6876220703125,393.46844482421875,543.67529296875,393.4876708984375,-159.74297268795522,0.36926934452466753,-89.21183291171477,159.74881793425016,89.33991279861715,-89.21183291171477,-0.6600872013828507,0.7881670882852347,0.20654486119747162,1.309533953666687,True,159.74881793425016,89.33991279861715,-0.6600872013828507,-89.21183291171477,0.7881670882852347
frame_000052,1763366504.0273979,True,531.5926513671875,393.5047302246094,542.5769653320312,393.5514221191406,-159.69096078809315,0.32429091779997066,-89.28298422496755,159.69569190771585,89.4103937070634,-89.28298422496755,-0.589606292936594,0.7170157750324506,0.11709889769554138,0.9057320952415466,True,159.69569190771585,89.4103937070634,-0.589606292936594,-89.28298422496755,0.7170157750324506
frame_000053,1763366504.1173418,True,531.5907592773438,393.5625915527344,542.5895385742188,393.6002197265625,-20.301247818117787,-0.3047429984918324,90.69373100683242,-20.296899205650675,-90.56133900069834,90.69373100683242,-0.5613390006983394,0.6937310068324223,0.12522748112678528,0.8382840752601624,True,-20.296899205650675,-90.56133900069834,-0.5613390006983394,90.69373100683242,0.6937310068324223
frame_000054,1763366504.218119,True,531.7371826171875,393.6820373535156,542.7661743164062,393.7388000488281,-20.2883402841249,-0.3061175092491055,90.6814344659644,-20.284085244934317,-90.55799141468349,90.6814344659644,-0.5579914146834852,0.6814344659644007,0.12676379084587097,0.8112204670906067,True,-20.284085244934317,-90.55799141468349,-0.5579914146834852,90.6814344659644,0.6814344659644007
frame_000055,1763366504.3180807,True,532.0588989257812,393.63555908203125,543.0641479492188,393.6534423828125,-20.26114339771425,-0.289288307150656,90.67871622300413,-20.25705871593243,-90.53979344497988,90.67871622300413,-0.5397934449798782,0.6787162230041304,0.12802058458328247,0.7915281057357788,True,-20.25705871593243,-90.53979344497988,-0.5397934449798782,90.67871622300413,0.6787162230041304
frame_000056,1763366504.417156,True,533.5670776367188,393.6422424316406,544.588134765625,393.727294921875,0.2270050301570734,-20.04193938294165,0.5944462272101987,20.038733981730843,90.45846636234323,0.5944462272101987,0.45846636234323057,0.5944462272101987,0.2833593487739563,1.721618890762329,True,20.038733981730843,90.45846636234323,0.45846636234323057,0.5944462272101987,0.5944462272101987
frame_000057,1763366504.5170915,True,534.0880737304688,393.04486083984375,545.4900512695312,393.19537353515625,19.763003794800397,0.3198814756095487,-88.80615114794027,-19.75342672254041,-90.74868983559875,-88.80615114794027,-0.7486898355987535,1.1938488520597303,0.45674020051956177,2.118309497833252,True,-19.75342672254041,-90.74868983559875,-0.7486898355987535,-88.80615114794027,1.1938488520597303
frame_000058,1763366504.6171138,True,533.01904296875,392.38916015625,544.1748657226562,392.5779113769531,-19.955236848956986,-0.27786267258039743,91.63200201035801,-19.941004110131928,-90.87016870533168,91.63200201035801,-0.8701687053316789,1.6320020103580077,0.26579147577285767,1.3845207691192627,True,-19.941004110131928,-90.87016870533168,-0.8701687053316789,91.63200201035801,1.6320020103580077
frame_000059,1763366504.7171395,True,535.0338745117188,392.2215270996094,546.0980224609375,392.4331970214844,0.1717649018661973,-19.821057191393493,1.8097688330461494,19.806835957497555,90.83463200740069,1.809768833046121,0.8346320074006854,1.809768833046121,0.39514464139938354,1.939724087715149,True,19.806835957497555,90.83463200740069,0.8346320074006854,1.809768833046121,1.809768833046121
frame_000060,1763366504.817649,True,537.5809326171875,391.90948486328125,548.6361694335938,392.243896484375,0.12311144387271611,-19.465532634822324,2.4116607852941456,19.44470112677641,90.98249290550402,2.4116607852941456,0.9824929055040172,2.4116607852941456,0.4828936755657196,2.551016330718994,True,19.44470112677641,90.98249290550402,0.9824929055040172,2.4116607852941456,2.4116607852941456
frame_000061,1763366504.9272883,True,539.9691162109375,391.57659912109375,550.9267578125,391.9945983886719,-160.60605447394838,0.15122269028151436,-86.89219570359505,160.63968702950973,88.75566608450788,-86.89219570359505,-1.2443339154921205,3.10780429640495,0.3567492663860321,1.9442822933197021,True,160.63968702950973,88.75566608450788,-1.2443339154921205,-86.89219570359505,3.10780429640495
frame_000062,1763366505.017524,True,540.4210205078125,390.96502685546875,551.3410034179688,391.4720764160156,-19.337447573384367,-0.1833719942538039,93.67863326296413,-19.290165004750293,-91.47272906354058,93.67863326296413,-1.4727290635405836,3.6786332629641265,0.32420971989631653,1.662016749382019,True,-19.290165004750293,-91.47272906354058,-1.4727290635405836,93.67863326296413,3.6786332629641265
frame_000063,1763366505.1175992,True,541.2324829101562,390.04058837890625,552.1497192382812,390.693359375,-19.139436616698873,-0.19252683523356495,94.26753435796684,-19.077522261470335,-91.67121560525057,94.26753435796684,-1.6712156052505662,4.267534357966838,0.424685001373291,1.9339995384216309,True,-19.077522261470335,-91.67121560525057,-1.6712156052505662,94.26753435796684,4.267534357966838
frame_000064,1763366505.2176027,True,542.137451171875,385.8294372558594,552.94677734375,387.26385498046875,-161.26595268658667,1.2432723207651577,-84.70639785638528,161.4392575782574,86.97149814065847,-84.70639785638528,-3.0285018593415316,5.29360214361472,1.333788275718689,4.593133926391602,True,161.4392575782574,86.97149814065847,-3.0285018593415316,-84.70639785638528,5.29360214361472
frame_000065,1763366505.3178303,True,540.075927734375,363.16650390625,550.9423217773438,365.15478515625,-161.69915231081373,3.4444331252188647,-83.8546512941687,162.10026883367817,84.55541897945773,-83.8546512941687,-5.444581020542273,6.145348705831296,3.1025965213775635,8.700606346130371,True,162.10026883367817,84.55541897945773,-5.444581020542273,-83.8546512941687,6.145348705831296
frame_000066,1763366505.4179084,True,537.5687255859375,337.6484069824219,548.55859375,340.5527648925781,-19.03087999678047,-4.605424918101306,96.6165067237381,-18.493100836536343,-96.8365409780337,96.6165067237381,-6.836540978033696,6.616506723738098,2.0167033672332764,5.437459468841553,True,-18.493100836536343,-96.8365409780337,-6.836540978033696,96.6165067237381,6.616506723738098
